Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Mum,"The Residence: Season 1: ""Knives Out""",Apple iPhone 11,2025-06-02 01:58:32,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1703000},{""eventType"":""playing"",""sessionOffsetMs"":1929,""mediaOffsetMs"":1703000},{""eventType"":""paused"",""sessionOffsetMs"":4942,""mediaOffsetMs"":1706000},{""eventType"":""playing"",""sessionOffsetMs"":99707,""mediaOffsetMs"":1706000},{""eventType"":""paused"",""sessionOffsetMs"":269779,""mediaOffsetMs"":1875000},{""eventType"":""reposition"",""sessionOffsetMs"":269779,""mediaOffsetMs"":1865500},{""eventType"":""playing"",""sessionOffsetMs"":270283,""mediaOffsetMs"":1865500},{""eventType"":""paused"",""sessionOffsetMs"":271053,""mediaOffsetMs"":1866000},{""eventType"":""reposition"",""sessionOffsetMs"":271053,""mediaOffsetMs"":1856000},{""eventType"":""playing"",""sessionOffsetMs"":271420,""mediaOffsetMs"":1856000},{""eventType"":""paused"",""sessionOffsetMs"":356018,""mediaOffsetMs"":1940500},{""eventType"":""playing"",""sessionOffsetMs"":396929,""mediaOffsetMs"":1940500},{""eventType"":""paused"",""sessionOffsetMs"":520620,""mediaOffsetMs"":2063000},{""eventType"":""reposition"",""sessionOffsetMs"":520620,""mediaOffsetMs"":2053500},{""eventType"":""playing"",""sessionOffsetMs"":521093,""mediaOffsetMs"":2053500},{""eventType"":""paused"",""sessionOffsetMs"":769301,""mediaOffsetMs"":2301500},{""eventType"":""playing"",""sessionOffsetMs"":962142,""mediaOffsetMs"":2301500},{""eventType"":""paused"",""sessionOffsetMs"":1343550,""mediaOffsetMs"":2682000},{""eventType"":""playing"",""sessionOffsetMs"":1431325,""mediaOffsetMs"":2682000},{""eventType"":""paused"",""sessionOffsetMs"":1515584,""mediaOffsetMs"":2765500},{""eventType"":""playing"",""sessionOffsetMs"":1616017,""mediaOffsetMs"":2765500},{""eventType"":""stopped"",""sessionOffsetMs"":1669357,""mediaOffsetMs"":2818000}]"
Mum,Season 1 Trailer : Dept. Q,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-30 12:29:02,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":118958,""mediaOffsetMs"":0}]"
Mum,"The Madness: Limited Series: ""No More Madness""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 11:45:56,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":2081,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":7684,""mediaOffsetMs"":10520},{""eventType"":""reposition"",""sessionOffsetMs"":7684,""mediaOffsetMs"":52010},{""eventType"":""playing"",""sessionOffsetMs"":8102,""mediaOffsetMs"":52010},{""eventType"":""paused"",""sessionOffsetMs"":12113,""mediaOffsetMs"":56012},{""eventType"":""stopped"",""sessionOffsetMs"":618048,""mediaOffsetMs"":56012}]"
Mum,"The Madness: Limited Series: ""DNA""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 11:00:51,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":2085,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":107943,""mediaOffsetMs"":110788},{""eventType"":""reposition"",""sessionOffsetMs"":107943,""mediaOffsetMs"":150483},{""eventType"":""playing"",""sessionOffsetMs"":108408,""mediaOffsetMs"":150483},{""eventType"":""paused"",""sessionOffsetMs"":1064622,""mediaOffsetMs"":1106699},{""eventType"":""playing"",""sessionOffsetMs"":1366737,""mediaOffsetMs"":1106699},{""eventType"":""paused"",""sessionOffsetMs"":2704935,""mediaOffsetMs"":2444865},{""eventType"":""stopped"",""sessionOffsetMs"":2705426,""mediaOffsetMs"":2444702}]"
Mum,Limited Series Clip 6: The Madness,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 10:11:53,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4730},{""eventType"":""stopped"",""sessionOffsetMs"":1959,""mediaOffsetMs"":4730}]"
Mum,"The Madness: Limited Series: ""Loco""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 10:11:52,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3702,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":103283,""mediaOffsetMs"":99508},{""eventType"":""reposition"",""sessionOffsetMs"":103283,""mediaOffsetMs"":137053},{""eventType"":""playing"",""sessionOffsetMs"":103865,""mediaOffsetMs"":137053},{""eventType"":""paused"",""sessionOffsetMs"":201933,""mediaOffsetMs"":235082},{""eventType"":""playing"",""sessionOffsetMs"":239790,""mediaOffsetMs"":235082},{""eventType"":""paused"",""sessionOffsetMs"":1115441,""mediaOffsetMs"":1110814},{""eventType"":""playing"",""sessionOffsetMs"":1170574,""mediaOffsetMs"":1110814},{""eventType"":""paused"",""sessionOffsetMs"":2941105,""mediaOffsetMs"":2881328},{""eventType"":""stopped"",""sessionOffsetMs"":2941645,""mediaOffsetMs"":2881173}]"
Mum,Bloodline (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 10:11:40,AU,"[{""eventType"":""start"",""sessionOffsetMs"":6451246,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6453359,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6458092,""mediaOffsetMs"":4730},{""eventType"":""stopped"",""sessionOffsetMs"":6460443,""mediaOffsetMs"":4730}]"
Mum,Bloodline (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 08:24:13,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":604298,""mediaOffsetMs"":0}]"
Mum,Bloodline (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-29 08:09:02,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":22487892,""mediaOffsetMs"":0}]"
Mum,"The Madness: Limited Series: ""Loco""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 12:28:00,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1653,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":43527,""mediaOffsetMs"":46849},{""eventType"":""stopped"",""sessionOffsetMs"":328395,""mediaOffsetMs"":46849}]"
Mum,"The Madness: Limited Series: ""Icarus""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 11:34:37,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":2072,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":346298,""mediaOffsetMs"":349074},{""eventType"":""reposition"",""sessionOffsetMs"":346298,""mediaOffsetMs"":387470},{""eventType"":""playing"",""sessionOffsetMs"":346798,""mediaOffsetMs"":387470},{""eventType"":""paused"",""sessionOffsetMs"":2123178,""mediaOffsetMs"":2163897},{""eventType"":""playing"",""sessionOffsetMs"":2696679,""mediaOffsetMs"":2163897},{""eventType"":""paused"",""sessionOffsetMs"":3203282,""mediaOffsetMs"":2670501},{""eventType"":""stopped"",""sessionOffsetMs"":3203619,""mediaOffsetMs"":2670379}]"
Mum,Season 1 Clip 6: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 10:47:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1184},{""eventType"":""stopped"",""sessionOffsetMs"":1500,""mediaOffsetMs"":1184}]"
Mum,"The Madness: Limited Series: ""Radioactive""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 10:47:27,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5958,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8586,""mediaOffsetMs"":2631},{""eventType"":""playing"",""sessionOffsetMs"":350906,""mediaOffsetMs"":2631},{""eventType"":""paused"",""sessionOffsetMs"":692722,""mediaOffsetMs"":344489},{""eventType"":""reposition"",""sessionOffsetMs"":696519,""mediaOffsetMs"":374290},{""eventType"":""playing"",""sessionOffsetMs"":696919,""mediaOffsetMs"":374290},{""eventType"":""paused"",""sessionOffsetMs"":2832223,""mediaOffsetMs"":2509631},{""eventType"":""stopped"",""sessionOffsetMs"":2832778,""mediaOffsetMs"":2509499}]"
Mum,Limited Series Clip 6: The Madness,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 10:47:24,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1184},{""eventType"":""stopped"",""sessionOffsetMs"":2619,""mediaOffsetMs"":1184}]"
Mum,The Stranger: Season 1 (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 10:47:15,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9639082,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9641184,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9642367,""mediaOffsetMs"":1184},{""eventType"":""stopped"",""sessionOffsetMs"":9644024,""mediaOffsetMs"":1184}]"
Mum,The Stranger: Season 1 (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 07:56:29,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":603742,""mediaOffsetMs"":0}]"
Mum,The Stranger: Season 1 (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-28 07:51:29,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":22580038,""mediaOffsetMs"":0}]"
Mum,"The Four Seasons: Season 1: ""Beach Bar""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 11:48:27,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":1933,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":1704478,""mediaOffsetMs"":1706183},{""eventType"":""stopped"",""sessionOffsetMs"":1833738,""mediaOffsetMs"":1706183}]"
Mum,"The Four Seasons: Season 1: ""Eco Resort""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 11:16:29,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":2238,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":13899,""mediaOffsetMs"":15300},{""eventType"":""playing"",""sessionOffsetMs"":237797,""mediaOffsetMs"":15300},{""eventType"":""paused"",""sessionOffsetMs"":1917840,""mediaOffsetMs"":1695266},{""eventType"":""stopped"",""sessionOffsetMs"":1918312,""mediaOffsetMs"":1695152}]"
Mum,"The Four Seasons: Season 1: ""Garden Party""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:49:00,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":2500,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":1650043,""mediaOffsetMs"":1651182},{""eventType"":""stopped"",""sessionOffsetMs"":1650407,""mediaOffsetMs"":1651064}]"
Mum,"The Four Seasons: Season 1: ""Lake House""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:19:34,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3016,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":285863,""mediaOffsetMs"":282841},{""eventType"":""playing"",""sessionOffsetMs"":329265,""mediaOffsetMs"":282841},{""eventType"":""paused"",""sessionOffsetMs"":1006400,""mediaOffsetMs"":959924},{""eventType"":""playing"",""sessionOffsetMs"":1283940,""mediaOffsetMs"":959924},{""eventType"":""paused"",""sessionOffsetMs"":1767523,""mediaOffsetMs"":1443520},{""eventType"":""stopped"",""sessionOffsetMs"":1768105,""mediaOffsetMs"":1443403}]"
Mum,Season 1 Clip 6: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:18:39,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2051,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":43908,""mediaOffsetMs"":41707}]"
Mum,Season 1 Clip 6: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:18:35,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2385,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4803,""mediaOffsetMs"":2395},{""eventType"":""stopped"",""sessionOffsetMs"":6265,""mediaOffsetMs"":2395}]"
Mum,Limited Series Clip 6: The Madness,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:18:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2581,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3879,""mediaOffsetMs"":1295},{""eventType"":""stopped"",""sessionOffsetMs"":5603,""mediaOffsetMs"":1295}]"
Mum,"Seven Seconds: Limited Series: ""Pilot""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:18:23,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6284,""mediaOffsetMs"":0}]"
Mum,Seven Seconds (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 10:18:14,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6305451,""mediaOffsetMs"":0}]"
Mum,Seven Seconds (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 08:23:05,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":604286,""mediaOffsetMs"":0}]"
Mum,Seven Seconds (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-27 08:18:06,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":25185096,""mediaOffsetMs"":0}]"
Mum,"The Madness: Limited Series: ""Radioactive""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 11:57:21,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":2469,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":8847,""mediaOffsetMs"":11353},{""eventType"":""stopped"",""sessionOffsetMs"":362499,""mediaOffsetMs"":11353}]"
Mum,Season 1 Clip 3: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 11:10:50,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1516,""mediaOffsetMs"":0}]"
Mum,Limited Series Clip 6: The Madness,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 11:10:50,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1644,""mediaOffsetMs"":0}]"
Mum,"The Madness: Limited Series: ""Discord""",Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 11:10:49,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4022,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":261365,""mediaOffsetMs"":257249},{""eventType"":""reposition"",""sessionOffsetMs"":261365,""mediaOffsetMs"":290790},{""eventType"":""playing"",""sessionOffsetMs"":261862,""mediaOffsetMs"":290790},{""eventType"":""paused"",""sessionOffsetMs"":2794833,""mediaOffsetMs"":2823708},{""eventType"":""stopped"",""sessionOffsetMs"":2795345,""mediaOffsetMs"":2823533}]"
Mum,Limited Series Clip 5: Sirens,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 11:10:43,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1213308,""mediaOffsetMs"":0}]"
Mum,Limited Series Clip 5: Sirens,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 10:35:27,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2759,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15011,""mediaOffsetMs"":12220},{""eventType"":""stopped"",""sessionOffsetMs"":83705,""mediaOffsetMs"":80954}]"
Mum,Season 1 Clip 3: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 10:35:24,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1979,""mediaOffsetMs"":0}]"
Mum,Limited Series Clip 6: The Madness,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 10:35:06,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2482,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18723,""mediaOffsetMs"":16226},{""eventType"":""stopped"",""sessionOffsetMs"":20179,""mediaOffsetMs"":16226}]"
Mum,Season 1 Clip 3: The Four Seasons,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 10:35:01,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3254,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6052,""mediaOffsetMs"":2771},{""eventType"":""stopped"",""sessionOffsetMs"":7455,""mediaOffsetMs"":2771}]"
Mum,Limited Series Clip 5: Sirens,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-05-26 10:34:57,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4655,""mediaOffsetMs"":0}]"
